seller_id,seller_state,seller_city,eligible_n,late_n,on_time_n_date,lfr_date,lfr_date_pct,late_over_eligible,late_n_ts,lfr_timestamp,lfr_timestamp_pct,median_days_vs_estimate,median_days_late,eligible_n_jan_apr,late_n_jan_apr,lfr_jan_apr,eligible_n_may_aug,late_n_may_aug,lfr_may_aug,eligible_n_single,late_n_single,lfr_single_seller,multi_seller_order_n,multi_seller_order_share,item_revenue,item_revenue_plus_freight,anomaly_n,meets_volume_floor,volume_band,n_floor_sellers,peer_weighted_mkt_lfr,peer_equal_wt_lfr,peer_p25_lfr,peer_median_lfr,peer_p75_lfr,peer_p90_lfr,peer_p95_lfr,pass_p75,pass_p90,attribution_conflict,date_ts_action_conflict,split_window_unstable,raise_bar_to_p90,rank_if_candidate,action,action_reason
b43d8b707f887a30f4675391098354a0,SP,ipira,3,1,2,0.3333333333,33.3,1 / 3,1,0.3333333333,33.3,-21.0000,32.0000,1,0,0.0000000000,2,1,0.5000000000,2,1,0.5000000000,1,0.3333333333,1342.00,1526.76,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
e5f9e61ceb5f523cc966e0f34095032f,SC,brusque,3,1,2,0.3333333333,33.3,1 / 3,1,0.3333333333,33.3,-3.0000,1.0000,3,1,0.3333333333,0,0,NULL,3,1,0.3333333333,0,0.0000000000,1568.00,1651.37,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
eb3071b9f0b0ddaa2df5ea130f09f26b,SP,sao paulo,3,1,2,0.3333333333,33.3,1 / 3,1,0.3333333333,33.3,-14.0000,2.0000,2,1,0.5000000000,1,0,0.0000000000,3,1,0.3333333333,0,0.0000000000,2050.00,2261.26,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
eba88037e1dca898cd02881f67ced679,SP,sao paulo,3,1,2,0.3333333333,33.3,1 / 3,1,0.3333333333,33.3,-9.0000,12.0000,3,1,0.3333333333,0,0,NULL,3,1,0.3333333333,0,0.0000000000,409.70,461.84,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
f1ed6bd0a9b11b581f16c851c6a5a527,RS,porto alegre,3,1,2,0.3333333333,33.3,1 / 3,1,0.3333333333,33.3,-6.0000,6.0000,2,1,0.5000000000,1,0,0.0000000000,3,1,0.3333333333,0,0.0000000000,407.00,474.35,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
02dcd3e8e25bee036e32512bcf175493,MG,contagem,13,4,9,0.3076923077,30.8,4 / 13,4,0.3076923077,30.8,-8.0000,4.0000,9,4,0.4444444444,4,0,0.0000000000,13,4,0.3076923077,0,0.0000000000,1341.90,1623.49,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
e504a4e2efaa45cbff7e268a2c58c956,SP,sao pedro,10,3,7,0.3000000000,30.0,3 / 10,3,0.3000000000,30.0,-7.5000,6.0000,0,0,NULL,10,3,0.3000000000,9,3,0.3333333333,1,0.1000000000,1088.90,1329.70,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
7f152321c60a266edc53af1925ef96c1,SC,criciuma,17,5,12,0.2941176471,29.4,5 / 17,5,0.2941176471,29.4,-13.0000,13.0000,11,5,0.4545454545,6,0,0.0000000000,16,5,0.3125000000,1,0.0588235294,3169.83,3594.61,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
c4d51195486dc781531876a7d00453d8,SP,presidente prudente,17,5,12,0.2941176471,29.4,5 / 17,5,0.2941176471,29.4,-14.0000,10.0000,5,0,0.0000000000,12,5,0.4166666667,17,5,0.2941176471,0,0.0000000000,11468.98,12038.35,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
ec8879960bd2221d5c32f8e12f7da711,SP,itatiba,17,5,12,0.2941176471,29.4,5 / 17,5,0.2941176471,29.4,-8.0000,5.0000,17,5,0.2941176471,0,0,NULL,17,5,0.2941176471,0,0.0000000000,1959.30,2390.78,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
f76a3b1349b6df1ee875d1f3fa4340f0,SP,sao paulo,24,7,17,0.2916666667,29.2,7 / 24,9,0.3750000000,37.5,-5.5000,6.0000,19,7,0.3684210526,5,0,0.0000000000,23,7,0.3043478261,1,0.0416666667,4160.79,4748.98,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
014c0679dd340a0e338872e7ec85666a,MG,timoteo,7,2,5,0.2857142857,28.6,2 / 7,2,0.2857142857,28.6,-7.0000,6.5000,6,2,0.3333333333,1,0,0.0000000000,7,2,0.2857142857,0,0.0000000000,4486.00,4840.90,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
2a1348e9addc1af5aaa619b1a3679d6b,MG,belo horizonte,7,2,5,0.2857142857,28.6,2 / 7,2,0.2857142857,28.6,-5.0000,20.5000,5,2,0.4000000000,2,0,0.0000000000,6,2,0.3333333333,1,0.1428571429,300.70,401.47,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
2bf28e311bba65237358230cabac3f15,PR,londrina,7,2,5,0.2857142857,28.6,2 / 7,2,0.2857142857,28.6,-14.0000,1.5000,1,0,0.0000000000,6,2,0.3333333333,7,2,0.2857142857,0,0.0000000000,294.00,477.88,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
7daca0837f033a41a6f3428c18657533,SP,tanabi,7,2,5,0.2857142857,28.6,2 / 7,2,0.2857142857,28.6,-6.0000,5.5000,2,0,0.0000000000,5,2,0.4000000000,7,2,0.2857142857,0,0.0000000000,1228.98,1397.14,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
834f3294fba9f932f56edc879193f925,SP,araraquara,7,2,5,0.2857142857,28.6,2 / 7,2,0.2857142857,28.6,-7.0000,6.0000,4,2,0.5000000000,3,0,0.0000000000,7,2,0.2857142857,0,0.0000000000,4577.50,5183.97,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
d32e3909cfb714fb2a6cb092c85b9c5f,SP,jundiai,7,2,5,0.2857142857,28.6,2 / 7,3,0.4285714286,42.9,-1.0000,7.5000,7,2,0.2857142857,0,0,NULL,7,2,0.2857142857,0,0.0000000000,1611.30,1785.43,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
dc317f341ab0e22f39acbd9dbf9b4a1f,RS,cachoeirinha,7,2,5,0.2857142857,28.6,2 / 7,2,0.2857142857,28.6,-17.0000,24.0000,6,2,0.3333333333,1,0,0.0000000000,7,2,0.2857142857,0,0.0000000000,1769.30,2307.12,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
57c764b4a836300be881e2ff86e449f9,SP,ribeirao preto,11,3,8,0.2727272727,27.3,3 / 11,3,0.2727272727,27.3,-6.0000,6.0000,9,2,0.2222222222,2,1,0.5000000000,11,3,0.2727272727,0,0.0000000000,232.90,420.77,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
e2aee0892199b1d92530e371abd825bf,PR,rolandia,11,3,8,0.2727272727,27.3,3 / 11,3,0.2727272727,27.3,-7.0000,8.0000,8,3,0.3750000000,3,0,0.0000000000,10,3,0.3000000000,1,0.0909090909,2615.82,3605.66,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
cd68562d3f44870c08922d380acae552,SP,ribeirao preto,26,7,19,0.2692307692,26.9,7 / 26,7,0.2692307692,26.9,-14.0000,6.0000,26,7,0.2692307692,0,0,NULL,26,7,0.2692307692,0,0.0000000000,3584.00,4121.92,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,SP,sao paulo,16,4,12,0.2500000000,25.0,4 / 16,5,0.3125000000,31.3,-8.5000,10.5000,13,4,0.3076923077,3,0,0.0000000000,16,4,0.2500000000,0,0.0000000000,18013.90,19659.44,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
002100f778ceb8431b7a1020ff7ab48f,SP,franca,12,3,9,0.2500000000,25.0,3 / 12,3,0.2500000000,25.0,-9.5000,14.0000,12,3,0.2500000000,0,0,NULL,11,3,0.2727272727,1,0.0833333333,434.80,619.83,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
2156f2671501a81034d7d07f217609d0,SP,sp,12,3,9,0.2500000000,25.0,3 / 12,3,0.2500000000,25.0,-3.5000,8.0000,9,3,0.3333333333,3,0,0.0000000000,12,3,0.2500000000,0,0.0000000000,2191.80,2461.55,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
5b0cc932433fa5184b5b94bfe6bcc256,SP,ibitinga,12,3,9,0.2500000000,25.0,3 / 12,3,0.2500000000,25.0,-8.5000,5.0000,0,0,NULL,12,3,0.2500000000,12,3,0.2500000000,0,0.0000000000,1437.80,1994.09,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
a066df7361163e7ddc5d7452dd17448b,SP,franca,12,3,9,0.2500000000,25.0,3 / 12,3,0.2500000000,25.0,-8.5000,4.0000,11,3,0.2727272727,1,0,0.0000000000,12,3,0.2500000000,0,0.0000000000,898.60,1125.91,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
1b7e5006cb25dd23ce8686691013b121,SP,sao paulo,8,2,6,0.2500000000,25.0,2 / 8,2,0.2500000000,25.0,-6.5000,2.5000,7,1,0.1428571429,1,1,1.0000000000,8,2,0.2500000000,0,0.0000000000,2337.76,2452.89,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
20cb7c2fde3e5bf10f0bbe7394e1c6a9,PR,andira-pr,8,2,6,0.2500000000,25.0,2 / 8,2,0.2500000000,25.0,-10.5000,3.5000,5,1,0.2000000000,3,1,0.3333333333,8,2,0.2500000000,0,0.0000000000,202.80,426.05,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
2aa3443d7bf9d9bb11133f420d75e083,RJ,rio de janeiro,8,2,6,0.2500000000,25.0,2 / 8,2,0.2500000000,25.0,-11.0000,1.5000,6,1,0.1666666667,2,1,0.5000000000,8,2,0.2500000000,0,0.0000000000,549.20,660.28,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
37be5a7c751166fbc5f8ccba4119e043,SP,sao paulo,8,2,6,0.2500000000,25.0,2 / 8,2,0.2500000000,25.0,-12.0000,20.0000,5,1,0.2000000000,3,1,0.3333333333,8,2,0.2500000000,0,0.0000000000,1635.98,1843.29,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
3e8bd881d92466e63ba9e3e809cd3c50,RJ,rio de janeiro,8,2,6,0.2500000000,25.0,2 / 8,3,0.3750000000,37.5,-12.5000,3.0000,8,2,0.2500000000,0,0,NULL,8,2,0.2500000000,0,0.0000000000,1862.38,2049.81,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
4091f77d8c768fc3e81c20761471761d,SP,sao paulo,8,2,6,0.2500000000,25.0,2 / 8,2,0.2500000000,25.0,-5.0000,11.5000,7,2,0.2857142857,1,0,0.0000000000,8,2,0.2500000000,0,0.0000000000,1079.00,1309.87,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
432c37c9dfba871172ec162e20118b8c,DF,brasilia,8,2,6,0.2500000000,25.0,2 / 8,2,0.2500000000,25.0,-9.5000,5.5000,8,2,0.2500000000,0,0,NULL,8,2,0.2500000000,0,0.0000000000,863.00,1097.71,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
b55638ad525e906c698fa2ce742c1742,SC,imbituba,8,2,6,0.2500000000,25.0,2 / 8,2,0.2500000000,25.0,-12.5000,6.0000,7,1,0.1428571429,1,1,1.0000000000,8,2,0.2500000000,0,0.0000000000,873.00,1098.24,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
c37b2059d4f90d4feead554e5246565e,SP,sao paulo,8,2,6,0.2500000000,25.0,2 / 8,2,0.2500000000,25.0,-6.0000,9.5000,6,2,0.3333333333,2,0,0.0000000000,7,2,0.2857142857,1,0.1250000000,377.80,508.25,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
f22a247b79dd22ecd91dc8e3b2a1b07c,SP,itaquaquecetuba,8,2,6,0.2500000000,25.0,2 / 8,2,0.2500000000,25.0,-6.5000,30.5000,0,0,NULL,8,2,0.2500000000,8,2,0.2500000000,0,0.0000000000,439.94,574.84,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
0692610d8abe24f287e9fae90ea0bbee,SP,sao paulo,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-7.5000,2.0000,0,0,NULL,4,1,0.2500000000,4,1,0.2500000000,0,0.0000000000,173.99,205.72,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
1d1bbb8ac1581824986f582583fff01d,SC,indaial,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-6.5000,5.0000,1,0,0.0000000000,3,1,0.3333333333,4,1,0.2500000000,0,0.0000000000,166.88,226.47,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
236585a4ddb5fea9fa40233e2249ed91,RS,caxias do sul,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-4.5000,5.0000,1,0,0.0000000000,3,1,0.3333333333,4,1,0.2500000000,0,0.0000000000,259.87,329.81,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
32f1bb9dfa65bc7df5c0d9d95a616be4,SP,sao paulo,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-7.5000,1.0000,2,0,0.0000000000,2,1,0.5000000000,4,1,0.2500000000,0,0.0000000000,246.49,294.80,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
37dd29b36c458d82f74a953c40c43645,SP,limeira,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-7.5000,3.0000,3,1,0.3333333333,1,0,0.0000000000,4,1,0.2500000000,0,0.0000000000,3382.28,3669.71,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
4dc646b9b9e8e411ef48ba000ea3ac6f,SP,valinhos,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-7.0000,1.0000,3,1,0.3333333333,1,0,0.0000000000,4,1,0.2500000000,0,0.0000000000,289.70,353.26,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
4deebb3199eeafb282ae33229144f94b,SP,sao paulo,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-4.0000,3.0000,3,1,0.3333333333,1,0,0.0000000000,4,1,0.2500000000,0,0.0000000000,779.70,921.49,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
5ee7fd217d08dfe5d3e2f51f96a12c9a,SP,vargem grande do sul,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-6.5000,4.0000,3,1,0.3333333333,1,0,0.0000000000,4,1,0.2500000000,0,0.0000000000,556.60,685.00,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
6bd503a8230299c9316fb0f726933927,GO,morrinhos,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-6.0000,1.0000,0,0,NULL,4,1,0.2500000000,4,1,0.2500000000,0,0.0000000000,324.29,453.89,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
72146da5774cabf2632faedcae097a76,PR,marechal candido rondon,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-17.0000,76.0000,3,1,0.3333333333,1,0,0.0000000000,4,1,0.2500000000,0,0.0000000000,200.94,311.43,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
74636e24f01da9268b0ed88dacd8513e,SP,sao paulo,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-7.5000,6.0000,1,0,0.0000000000,3,1,0.3333333333,4,1,0.2500000000,0,0.0000000000,776.00,1048.61,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
8d899e15a5925f097cca50faa49b15e3,SP,sao roque,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-14.0000,5.0000,0,0,NULL,4,1,0.2500000000,4,1,0.2500000000,0,0.0000000000,645.00,795.98,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
a13aaf2d2886ab9fb30fb9a920160b8f,SC,joinville,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-8.0000,2.0000,0,0,NULL,4,1,0.2500000000,4,1,0.2500000000,0,0.0000000000,1011.52,1085.83,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
aeb36d67f1414f234d42a29e27cf1f17,SP,santo andre,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-3.0000,5.0000,0,0,NULL,4,1,0.2500000000,4,1,0.2500000000,0,0.0000000000,3263.80,3548.10,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
bafc5aa11e413978be29040f51342e70,MG,belo horizonte,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-19.0000,15.0000,4,1,0.2500000000,0,0,NULL,4,1,0.2500000000,0,0.0000000000,609.78,669.72,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
d8d9567d0bfb0bc7eb845a205ba42657,SP,sao paulo,4,1,3,0.2500000000,25.0,1 / 4,2,0.5000000000,50.0,-3.0000,1.0000,1,0,0.0000000000,3,1,0.3333333333,3,1,0.3333333333,1,0.2500000000,74.60,134.31,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
e24fc9fcd865784fb25705606fe3dfe7,SP,braganca paulista,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-7.5000,7.0000,4,1,0.2500000000,0,0,NULL,4,1,0.2500000000,0,0.0000000000,699.00,765.07,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
e9729944ba65dc3ce425e0c5a22ae7b2,RJ,petropolis,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-28.0000,1.0000,0,0,NULL,4,1,0.2500000000,3,1,0.3333333333,1,0.2500000000,916.70,978.43,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
f44bdc12aa39f5271f0b95f66cd4c289,SP,braganca paulista,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-5.5000,2.0000,1,0,0.0000000000,3,1,0.3333333333,2,1,0.5000000000,2,0.5000000000,212.50,274.56,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
f4db9b37944bcb8873e6b456ee190bbf,SP,itaquaquecetuba,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-3.5000,5.0000,3,1,0.3333333333,1,0,0.0000000000,4,1,0.2500000000,0,0.0000000000,599.96,702.10,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
f63d8f293af3a6454377546bd9dd19ff,SP,votorantim,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-6.0000,15.0000,4,1,0.2500000000,0,0,NULL,4,1,0.2500000000,0,0.0000000000,453.97,588.19,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
f8201cab383e484733266d1906e2fdfa,SC,palhoca,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-7.0000,3.0000,1,0,0.0000000000,3,1,0.3333333333,4,1,0.2500000000,0,0.0000000000,339.60,415.95,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
f9d010e39375d9c91dce3f40b73a2f84,SP,lorena,4,1,3,0.2500000000,25.0,1 / 4,1,0.2500000000,25.0,-9.0000,3.0000,2,1,0.5000000000,2,0,0.0000000000,4,1,0.2500000000,0,0.0000000000,1212.00,1350.14,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
4e5725ba188db8252977a4f0227bd462,SP,ribeirao preto,21,5,16,0.2380952381,23.8,5 / 21,6,0.2857142857,28.6,-5.0000,12.0000,19,5,0.2631578947,2,0,0.0000000000,21,5,0.2380952381,0,0.0000000000,1865.09,2229.36,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
165fc07beebdcb6190fba8a06db2a449,PR,maringa,17,4,13,0.2352941176,23.5,4 / 17,5,0.2941176471,29.4,-14.0000,5.0000,11,3,0.2727272727,6,1,0.1666666667,16,4,0.2500000000,1,0.0588235294,5689.30,6373.67,0,0,below_floor,393,0.0780768749,0.07638571932468,0.0356083086,0.0666666667,0.1016949153,0.1428571429,0.1752577320,0,0,0,0,0,1,NULL,standard_terms,usable_n_lt_30
